id,Date,State,Total Confirmed Cases,Total Deaths
1878,Thu 1/26,Nebraska,560585,4902
1879,Thu 1/26,Nevada,882917,12010
1880,Thu 1/26,New Hampshire,372918,2932
1881,Thu 1/26,New Jersey,2993603,35804
1882,Thu 1/26,New Mexico,664199,8953
1883,Thu 1/26,New York,6690468,78721
1884,Thu 1/26,North Carolina,3412542,29141
1885,Thu 1/26,North Dakota,282170,2489
1886,Thu 1/26,Northern Mariana Islands,13395,41
1887,Thu 1/26,Ohio,3347767,41443
1888,Thu 1/26,Oklahoma,1270476,16177
1889,Thu 1/26,Oregon,948901,9168
1890,Thu 1/26,Pennsylvania,3469076,49711
1891,Thu 1/26,Puerto Rico,1113231,5674
1892,Thu 1/26,Rhode Island,454211,3850
1893,Thu 1/26,South Carolina,1807019,19628
1894,Thu 1/26,South Dakota,273929,3169
1895,Thu 1/26,Tennessee,2406233,28596
1896,Thu 1/26,Texas,8240015,93360
1897,Thu 1/26,Utah,1081661,5253
1898,Thu 1/26,Vermont,150190,889
1899,Thu 1/26,Virgin Islands,24460,129
1900,Thu 1/26,Virginia,2254470,23204
1901,Thu 1/26,Washington,1904198,15434
1902,Thu 1/26,West Virginia,633282,7934
1903,Thu 1/26,Wisconsin,1980623,16149
1904,Thu 1/26,Wyoming,183774,1978
1905,Fri 1/27,Alabama,1610535,21343
1906,Fri 1/27,Alaska,303897,1426
1907,Fri 1/27,American Samoa,8317,34
1908,Fri 1/27,Arizona,2398200,32775
1909,Fri 1/27,Arkansas,995859,12841
1910,Fri 1/27,California,11980295,102283
1911,Fri 1/27,Colorado,1747581,14035
1912,Fri 1/27,Connecticut,965336,11941
1913,Fri 1/27,Delaware,325872,3254
1914,Fri 1/27,District of Columbia,176012,1422
1915,Fri 1/27,Florida,7400419,84927
1916,Fri 1/27,Georgia,2940372,40435
1917,Fri 1/27,Guam,61589,416
1918,Fri 1/27,Hawaii,367875,1783
1919,Fri 1/27,Idaho,515111,5371
1920,Fri 1/27,Illinois,4026886,41088
1921,Fri 1/27,Indiana,2024969,25861
1922,Fri 1/27,Iowa,894126,10568
1923,Fri 1/27,Kansas,926539,10080
1924,Fri 1/27,Kentucky,1685679,17926
1925,Fri 1/27,Louisiana,1538276,18525
1926,Fri 1/27,Maine,311349,2876
1927,Fri 1/27,Maryland,1344181,16288
1928,Fri 1/27,Massachusetts,2193582,23594
1929,Fri 1/27,Michigan,3015235,41390
1930,Fri 1/27,Minnesota,1753092,14554
1931,Fri 1/27,Mississippi,974487,13191
1932,Fri 1/27,Missouri,1764680,23567
1933,Fri 1/27,Montana,325926,3655
1934,Fri 1/27,Nebraska,561195,4908
1935,Fri 1/27,Nevada,882917,12010
1936,Fri 1/27,New Hampshire,372918,2932
1937,Fri 1/27,New Jersey,2995907,35807
1938,Fri 1/27,New Mexico,664355,8957
1939,Fri 1/27,New York,6692351,78723
1940,Fri 1/27,North Carolina,3412542,29141
1941,Fri 1/27,North Dakota,282940,2492
1942,Fri 1/27,Northern Mariana Islands,13395,41
1943,Fri 1/27,Ohio,3347767,41443
1944,Fri 1/27,Oklahoma,1270476,16177
1945,Fri 1/27,Oregon,948901,9168
1946,Fri 1/27,Pennsylvania,3469076,49711
1947,Fri 1/27,Puerto Rico,1114318,5678
1948,Fri 1/27,Rhode Island,454211,3850
1949,Fri 1/27,South Carolina,1807019,19628
1950,Fri 1/27,South Dakota,273929,3169
1951,Fri 1/27,Tennessee,2406233,28596
1952,Fri 1/27,Texas,8240015,93362
1953,Fri 1/27,Utah,1081661,5253
1954,Fri 1/27,Vermont,150190,889
1955,Fri 1/27,Virgin Islands,24475,129
1956,Fri 1/27,Virginia,2256046,23204
1957,Fri 1/27,Washington,1904198,15434
1958,Fri 1/27,West Virginia,633636,7934
1959,Fri 1/27,Wisconsin,1981310,16154
1960,Fri 1/27,Wyoming,183774,1978
1961,Sat 1/28,Alabama,1610535,21343
1962,Sat 1/28,Alaska,303897,1426
1963,Sat 1/28,American Samoa,8317,34
1964,Sat 1/28,Arizona,2398200,32775
1965,Sat 1/28,Arkansas,996153,12848
1966,Sat 1/28,California,11980295,102283
1967,Sat 1/28,Colorado,1747581,14035
1968,Sat 1/28,Connecticut,965336,11941
1969,Sat 1/28,Delaware,325872,3254
1970,Sat 1/28,District of Columbia,176012,1422
1971,Sat 1/28,Florida,7400419,84927
1972,Sat 1/28,Georgia,2940372,40435
1973,Sat 1/28,Guam,61589,416
1974,Sat 1/28,Hawaii,367875,1783
1975,Sat 1/28,Idaho,515111,5371
1976,Sat 1/28,Illinois,4026886,41088
1977,Sat 1/28,Indiana,2024969,25861
1978,Sat 1/28,Iowa,894126,10568
1979,Sat 1/28,Kansas,926539,10080
1980,Sat 1/28,Kentucky,1685679,17926
1981,Sat 1/28,Louisiana,1538276,18525
1982,Sat 1/28,Maine,311493,2876
1983,Sat 1/28,Maryland,1344181,16288
1984,Sat 1/28,Massachusetts,2193582,23594
1985,Sat 1/28,Michigan,3015235,41390
1986,Sat 1/28,Minnesota,1753092,14554
1987,Sat 1/28,Mississippi,974487,13191
1988,Sat 1/28,Missouri,1764681,23567
1989,Sat 1/28,Montana,325926,3655
1990,Sat 1/28,Nebraska,561195,4908
1991,Sat 1/28,Nevada,882917,12010
1992,Sat 1/28,New Hampshire,372918,2932
1993,Sat 1/28,New Jersey,2995907,35807
1994,Sat 1/28,New Mexico,664355,8957
1995,Sat 1/28,New York,6694112,78723
1996,Sat 1/28,North Carolina,3412542,29141
1997,Sat 1/28,North Dakota,282940,2492
1998,Sat 1/28,Northern Mariana Islands,13395,41
1999,Sat 1/28,Ohio,3347767,41443
2000,Sat 1/28,Oklahoma,1270476,16177
2001,Sat 1/28,Oregon,948901,9168
2002,Sat 1/28,Pennsylvania,3469076,49711
2003,Sat 1/28,Puerto Rico,1114318,5678
2004,Sat 1/28,Rhode Island,454211,3850
2005,Sat 1/28,South Carolina,1807019,19628
2006,Sat 1/28,South Dakota,273929,3169
2007,Sat 1/28,Tennessee,2406233,28596
2008,Sat 1/28,Texas,8240015,93362
2009,Sat 1/28,Utah,1081661,5253
2010,Sat 1/28,Vermont,150190,889
2011,Sat 1/28,Virgin Islands,24475,129
2012,Sat 1/28,Virginia,2256046,23204
2013,Sat 1/28,Washington,1904198,15434
2014,Sat 1/28,West Virginia,633636,7934
2015,Sat 1/28,Wisconsin,1981310,16154
2016,Sat 1/28,Wyoming,183774,1978
2017,Sun 1/29,Alabama,1610535,21343
2018,Sun 1/29,Alaska,303897,1426
2019,Sun 1/29,American Samoa,8317,34
2020,Sun 1/29,Arizona,2398200,32775
2021,Sun 1/29,Arkansas,996266,12848
2022,Sun 1/29,California,11980312,102283
2023,Sun 1/29,Colorado,1747581,14035
2024,Sun 1/29,Connecticut,966210,11941
2025,Sun 1/29,Delaware,325872,3254
2026,Sun 1/29,District of Columbia,176012,1422
2027,Sun 1/29,Florida,7400419,84927
2028,Sun 1/29,Georgia,2940372,40435
2029,Sun 1/29,Guam,61589,416
2030,Sun 1/29,Hawaii,367875,1783
2031,Sun 1/29,Idaho,515111,5371
2032,Sun 1/29,Illinois,4026886,41088
2033,Sun 1/29,Indiana,2024969,25861
2034,Sun 1/29,Iowa,894126,10568
2035,Sun 1/29,Kansas,926539,10080
2036,Sun 1/29,Kentucky,1685679,17926
2037,Sun 1/29,Louisiana,1538276,18525
2038,Sun 1/29,Maine,311493,2876
2039,Sun 1/29,Maryland,1344181,16288
2040,Sun 1/29,Massachusetts,2193582,23594
2041,Sun 1/29,Michigan,3015235,41390
2042,Sun 1/29,Minnesota,1753092,14554
2043,Sun 1/29,Mississippi,974487,13191
2044,Sun 1/29,Missouri,1764681,23567
2045,Sun 1/29,Montana,325926,3655
2046,Sun 1/29,Nebraska,561195,4908
2047,Sun 1/29,Nevada,882917,12010
2048,Sun 1/29,New Hampshire,372918,2932
2049,Sun 1/29,New Jersey,2995907,35807
2050,Sun 1/29,New Mexico,664355,8957
2051,Sun 1/29,New York,6695611,78723
2052,Sun 1/29,North Carolina,3412542,29141
2053,Sun 1/29,North Dakota,282940,2492
2054,Sun 1/29,Northern Mariana Islands,13395,41
2055,Sun 1/29,Ohio,3347767,41443
2056,Sun 1/29,Oklahoma,1270476,16177
2057,Sun 1/29,Oregon,948901,9168
2058,Sun 1/29,Pennsylvania,3469076,49711
2059,Sun 1/29,Puerto Rico,1116239,5682
2060,Sun 1/29,Rhode Island,454211,3850
2061,Sun 1/29,South Carolina,1807019,19628
2062,Sun 1/29,South Dakota,273929,3169
2063,Sun 1/29,Tennessee,2406233,28596
2064,Sun 1/29,Texas,8240015,93362
2065,Sun 1/29,Utah,1081661,5253
2066,Sun 1/29,Vermont,150190,889
2067,Sun 1/29,Virgin Islands,24475,129
2068,Sun 1/29,Virginia,2256046,23204
2069,Sun 1/29,Washington,1904198,15434
2070,Sun 1/29,West Virginia,633636,7934
2071,Sun 1/29,Wisconsin,1981310,16154
2072,Sun 1/29,Wyoming,183774,1978
2073,Mon 1/30,Alabama,1610535,21343
2074,Mon 1/30,Alaska,303897,1426
2075,Mon 1/30,American Samoa,8317,34
2076,Mon 1/30,Arizona,2398200,32775
2077,Mon 1/30,Arkansas,996401,12848
2078,Mon 1/30,California,11980312,102286
2079,Mon 1/30,Colorado,1748442,14047
2080,Mon 1/30,Connecticut,966353,11941
2081,Mon 1/30,Delaware,325872,3254
2082,Mon 1/30,District of Columbia,176012,1422
2083,Mon 1/30,Florida,7400419,84927
2084,Mon 1/30,Georgia,2940401,40435
2085,Mon 1/30,Guam,61589,416
2086,Mon 1/30,Hawaii,367875,1783
2087,Mon 1/30,Idaho,515111,5371
2088,Mon 1/30,Illinois,4026949,41088
2089,Mon 1/30,Indiana,2024969,25861
2090,Mon 1/30,Iowa,894126,10568
2091,Mon 1/30,Kansas,926552,10080
2092,Mon 1/30,Kentucky,1692590,17974
2093,Mon 1/30,Louisiana,1538276,18525
2094,Mon 1/30,Maine,311493,2876
2095,Mon 1/30,Maryland,1344970,16296
2096,Mon 1/30,Massachusetts,2193582,23594
2097,Mon 1/30,Michigan,3015235,41390
2098,Mon 1/30,Minnesota,1753092,14554
2099,Mon 1/30,Mississippi,974487,13191
2100,Mon 1/30,Missouri,1765048,23567
2101,Mon 1/30,Montana,326001,3655
2102,Mon 1/30,Nebraska,561270,4910
2103,Mon 1/30,Nevada,882917,12010
2104,Mon 1/30,New Hampshire,372918,2932
2105,Mon 1/30,New Jersey,3002299,35815
2106,Mon 1/30,New Mexico,664708,8961
2107,Mon 1/30,New York,6704403,78808
2108,Mon 1/30,North Carolina,3412542,29141
2109,Mon 1/30,North Dakota,282940,2492
2110,Mon 1/30,Northern Mariana Islands,13395,41
2111,Mon 1/30,Ohio,3347767,41443
2112,Mon 1/30,Oklahoma,1270476,16177
2113,Mon 1/30,Oregon,948901,9168
2114,Mon 1/30,Pennsylvania,3469902,49711
2115,Mon 1/30,Puerto Rico,1116732,5682
2116,Mon 1/30,Rhode Island,454211,3850
2117,Mon 1/30,South Carolina,1807019,19628
2118,Mon 1/30,South Dakota,273929,3169
2119,Mon 1/30,Tennessee,2406233,28596
2120,Mon 1/30,Texas,8240015,93366
2121,Mon 1/30,Utah,1081661,5253
2122,Mon 1/30,Vermont,150190,889
2123,Mon 1/30,Virgin Islands,24512,129
2124,Mon 1/30,Virginia,2259492,23204
2125,Mon 1/30,Washington,1904198,15434
2126,Mon 1/30,West Virginia,634285,7945
2127,Mon 1/30,Wisconsin,1981310,16154
2128,Mon 1/30,Wyoming,183774,1978
2129,Tue 1/31,Alabama,1610535,21343
2130,Tue 1/31,Alaska,304681,1426
2131,Tue 1/31,American Samoa,8317,34
2132,Tue 1/31,Arizona,2398200,32775
2133,Tue 1/31,Arkansas,996758,12858
2134,Tue 1/31,California,11983239,102337
2135,Tue 1/31,Colorado,1748855,14049
2136,Tue 1/31,Connecticut,966860,11964
2137,Tue 1/31,Delaware,325872,3254
2138,Tue 1/31,District of Columbia,176012,1422
2139,Tue 1/31,Florida,7400419,84927
2140,Tue 1/31,Georgia,2940401,40435
2141,Tue 1/31,Guam,61730,417
2142,Tue 1/31,Hawaii,367875,1783
2143,Tue 1/31,Idaho,515114,5371
2144,Tue 1/31,Illinois,4026970,41088
2145,Tue 1/31,Indiana,2024969,25861
2146,Tue 1/31,Iowa,894126,10568
2147,Tue 1/31,Kansas,926552,10082
2148,Tue 1/31,Kentucky,1692590,17974
2149,Tue 1/31,Louisiana,1538276,18525
2150,Tue 1/31,Maine,311802,2876
2151,Tue 1/31,Maryland,1346472,16308
2152,Tue 1/31,Massachusetts,2193582,23594
2153,Tue 1/31,Michigan,3021244,41636
2154,Tue 1/31,Minnesota,1753092,14554
2155,Tue 1/31,Mississippi,977790,13249
2156,Tue 1/31,Missouri,1767732,23603
2157,Tue 1/31,Montana,326001,3655
2158,Tue 1/31,Nebraska,561270,4910
2159,Tue 1/31,Nevada,882917,12010
2160,Tue 1/31,New Hampshire,373007,2942
2161,Tue 1/31,New Jersey,3002299,35815
2162,Tue 1/31,New Mexico,664838,8966
2163,Tue 1/31,New York,6706997,78850
2164,Tue 1/31,North Carolina,3412542,29141
2165,Tue 1/31,North Dakota,282940,2492
2166,Tue 1/31,Northern Mariana Islands,13395,41
2167,Tue 1/31,Ohio,3347767,41443
2168,Tue 1/31,Oklahoma,1270476,16177
2169,Tue 1/31,Oregon,948901,9168
2170,Tue 1/31,Pennsylvania,3469902,49711
2171,Tue 1/31,Puerto Rico,1116969,5693
2172,Tue 1/31,Rhode Island,454211,3850
2173,Tue 1/31,South Carolina,1812958,19628
2174,Tue 1/31,South Dakota,273929,3169
2175,Tue 1/31,Tennessee,2406233,28596
2176,Tue 1/31,Texas,8240015,93366
2177,Tue 1/31,Utah,1081661,5253
2178,Tue 1/31,Vermont,150190,889
2179,Tue 1/31,Virgin Islands,24512,129
2180,Tue 1/31,Virginia,2260796,23251
2181,Tue 1/31,Washington,1904198,15434
2182,Tue 1/31,West Virginia,634541,7957
2183,Tue 1/31,Wisconsin,1983469,16172
2184,Tue 1/31,Wyoming,183173,1980
2185,Wed 2/1,Alabama,1617850,21354
2186,Wed 2/1,Alaska,304681,1426
2187,Wed 2/1,American Samoa,8317,34
2188,Wed 2/1,Arizona,2401287,32882
2189,Wed 2/1,Arkansas,996887,12871
2190,Wed 2/1,California,11984822,102368
2191,Wed 2/1,Colorado,1749388,14050
2192,Wed 2/1,Connecticut,967429,11964
2193,Wed 2/1,Delaware,326847,3265
2194,Wed 2/1,District of Columbia,176012,1422
2195,Wed 2/1,Florida,7400419,84927
2196,Wed 2/1,Georgia,2948175,40559
2197,Wed 2/1,Guam,61730,417
2198,Wed 2/1,Hawaii,368631,1794
2199,Wed 2/1,Idaho,515791,5387
2200,Wed 2/1,Illinois,4026996,41088
2201,Wed 2/1,Indiana,2029459,25861
2202,Wed 2/1,Iowa,895619,10599
2203,Wed 2/1,Kansas,928498,10082
2204,Wed 2/1,Kentucky,1692590,17974
2205,Wed 2/1,Louisiana,1548508,18572
2206,Wed 2/1,Maine,311980,2876
2207,Wed 2/1,Maryland,1347182,16317
2208,Wed 2/1,Massachusetts,2193582,23594
2209,Wed 2/1,Michigan,3021244,41636
2210,Wed 2/1,Minnesota,1753092,14554
2211,Wed 2/1,Mississippi,977790,13249
2212,Wed 2/1,Missouri,1768115,23604
2213,Wed 2/1,Montana,326001,3655
2214,Wed 2/1,Nebraska,561334,4912
2215,Wed 2/1,Nevada,882917,12001
2216,Wed 2/1,New Hampshire,373525,2947
2217,Wed 2/1,New Jersey,3004462,35841
2218,Wed 2/1,New Mexico,665048,8971
2219,Wed 2/1,New York,6710087,78874
2220,Wed 2/1,North Carolina,3425789,29182
2221,Wed 2/1,North Dakota,282940,2492
2222,Wed 2/1,Northern Mariana Islands,13395,41
2223,Wed 2/1,Ohio,3347767,41443
2224,Wed 2/1,Oklahoma,1270476,16177
2225,Wed 2/1,Oregon,951465,9234
2226,Wed 2/1,Pennsylvania,3479345,49866
2227,Wed 2/1,Puerto Rico,1117680,5699
2228,Wed 2/1,Rhode Island,454211,3850
2229,Wed 2/1,South Carolina,1812958,19628
2230,Wed 2/1,South Dakota,274676,3172
2231,Wed 2/1,Tennessee,2414838,28689
2232,Wed 2/1,Texas,8262540,93481
2233,Wed 2/1,Utah,1081661,5253
2234,Wed 2/1,Vermont,150668,894
2235,Wed 2/1,Virgin Islands,24512,129
2236,Wed 2/1,Virginia,2262144,23259
2237,Wed 2/1,Washington,1904198,15438
2238,Wed 2/1,West Virginia,634853,7960
2239,Wed 2/1,Wisconsin,1984254,16180
2240,Wed 2/1,Wyoming,183173,1980
2241,Thu 2/2,Alabama,1617850,21354
2242,Thu 2/2,Alaska,304681,1426
2243,Thu 2/2,American Samoa,8317,34
2244,Thu 2/2,Arizona,2401287,32882
2245,Thu 2/2,Arkansas,997101,12881
2246,Thu 2/2,California,12004618,102522
2247,Thu 2/2,Colorado,1749774,14051
2248,Thu 2/2,Connecticut,967785,11971
2249,Thu 2/2,Delaware,326847,3265
2250,Thu 2/2,District of Columbia,176012,1422
2251,Thu 2/2,Florida,7400419,84927
2252,Thu 2/2,Georgia,2948175,40559
2253,Thu 2/2,Guam,61730,417
2254,Thu 2/2,Hawaii,368631,1794
2255,Thu 2/2,Idaho,515829,5387
2256,Thu 2/2,Illinois,4036994,41180
2257,Thu 2/2,Indiana,2029459,25861
2258,Thu 2/2,Iowa,895619,10599
2259,Thu 2/2,Kansas,928498,10082
2260,Thu 2/2,Kentucky,1692590,17974
2261,Thu 2/2,Louisiana,1548508,18572
2262,Thu 2/2,Maine,312217,2876
2263,Thu 2/2,Maryland,1347772,16326
2264,Thu 2/2,Massachusetts,2193582,23594
2265,Thu 2/2,Michigan,3021244,41636
2266,Thu 2/2,Minnesota,1757399,14602
2267,Thu 2/2,Mississippi,977790,13249
2268,Thu 2/2,Missouri,1768310,23604
2269,Thu 2/2,Montana,326001,3655
2270,Thu 2/2,Nebraska,561379,4913
2271,Thu 2/2,Nevada,882917,12001
2272,Thu 2/2,New Hampshire,373867,2949
2273,Thu 2/2,New Jersey,3006450,35841
2274,Thu 2/2,New Mexico,665237,8971
2275,Thu 2/2,New York,6714356,78902
2276,Thu 2/2,North Carolina,3425789,29182
2277,Thu 2/2,North Dakota,282940,2492
2278,Thu 2/2,Northern Mariana Islands,13395,41
2279,Thu 2/2,Ohio,3356027,41536
2280,Thu 2/2,Oklahoma,1274911,16205
2281,Thu 2/2,Oregon,951465,9234
2282,Thu 2/2,Pennsylvania,3479345,49866
2283,Thu 2/2,Puerto Rico,1118682,5705
2284,Thu 2/2,Rhode Island,455841,3862
2285,Thu 2/2,South Carolina,1812958,19628
2286,Thu 2/2,South Dakota,274676,3172
2287,Thu 2/2,Tennessee,2414838,28689
2288,Thu 2/2,Texas,8262540,93481
2289,Thu 2/2,Utah,1082911,5259
2290,Thu 2/2,Vermont,150668,894
2291,Thu 2/2,Virgin Islands,24572,129
2292,Thu 2/2,Virginia,2263599,23389
2293,Thu 2/2,Washington,1909773,15480
2294,Thu 2/2,West Virginia,635132,7973
2295,Thu 2/2,Wisconsin,1984961,16190
2296,Thu 2/2,Wyoming,183173,1980
2297,Fri 2/3,Alabama,1617850,21354
2298,Fri 2/3,Alaska,304681,1426
2299,Fri 2/3,American Samoa,8320,34
2300,Fri 2/3,Arizona,2401287,32882
2301,Fri 2/3,Arkansas,997449,12890
2302,Fri 2/3,California,12006068,102539
2303,Fri 2/3,Colorado,1750439,14050
2304,Fri 2/3,Connecticut,968252,11973
2305,Fri 2/3,Delaware,326847,3265
2306,Fri 2/3,District of Columbia,176425,1422
2307,Fri 2/3,Florida,7440322,85710
2308,Fri 2/3,Georgia,2948175,40559
2309,Fri 2/3,Guam,61730,417
2310,Fri 2/3,Hawaii,368631,1794
2311,Fri 2/3,Idaho,515830,5387
2312,Fri 2/3,Illinois,4037023,41180
2313,Fri 2/3,Indiana,2029459,25902
2314,Fri 2/3,Iowa,895638,10599
2315,Fri 2/3,Kansas,928498,10101
2316,Fri 2/3,Kentucky,1692590,17974
2317,Fri 2/3,Louisiana,1548508,18572
2318,Fri 2/3,Maine,312411,2878
2319,Fri 2/3,Maryland,1348603,16334
2320,Fri 2/3,Massachusetts,2200746,23771
2321,Fri 2/3,Michigan,3021244,41636
2322,Fri 2/3,Minnesota,1757399,14602
2323,Fri 2/3,Mississippi,977790,13249
2324,Fri 2/3,Missouri,1768476,23611
2325,Fri 2/3,Montana,326535,3659
2326,Fri 2/3,Nebraska,562105,4926
2327,Fri 2/3,Nevada,884189,12001
2328,Fri 2/3,New Hampshire,373867,2949
2329,Fri 2/3,New Jersey,3008422,35856
2330,Fri 2/3,New Mexico,665422,8981
2331,Fri 2/3,New York,6718359,78920
2332,Fri 2/3,North Carolina,3425789,29182
2333,Fri 2/3,North Dakota,283780,2496
2334,Fri 2/3,Northern Mariana Islands,13395,41
2335,Fri 2/3,Ohio,3356027,41536
2336,Fri 2/3,Oklahoma,1274911,16205
2337,Fri 2/3,Oregon,951465,9234
2338,Fri 2/3,Pennsylvania,3479345,49866
2339,Fri 2/3,Puerto Rico,1119527,5709
2340,Fri 2/3,Rhode Island,455841,3862
2341,Fri 2/3,South Carolina,1812958,19628
2342,Fri 2/3,South Dakota,274676,3172
2343,Fri 2/3,Tennessee,2414838,28689
2344,Fri 2/3,Texas,8262540,93484
2345,Fri 2/3,Utah,1082911,5259
2346,Fri 2/3,Vermont,150668,894
2347,Fri 2/3,Virgin Islands,24584,129
2348,Fri 2/3,Virginia,2264999,23411
2349,Fri 2/3,Washington,1909773,15480
2350,Fri 2/3,West Virginia,635437,7974
2351,Fri 2/3,Wisconsin,1985589,16194
2352,Fri 2/3,Wyoming,183173,1980
2353,Sat 2/4,Alabama,1617850,21354
2354,Sat 2/4,Alaska,304681,1426
2355,Sat 2/4,American Samoa,8320,34
2356,Sat 2/4,Arizona,2401287,32882
2357,Sat 2/4,Arkansas,997790,12896
2358,Sat 2/4,California,12006068,102539
2359,Sat 2/4,Colorado,1750439,14050
2360,Sat 2/4,Connecticut,968252,11973
2361,Sat 2/4,Delaware,326847,3265
2362,Sat 2/4,District of Columbia,176425,1422
2363,Sat 2/4,Florida,7440322,85710
2364,Sat 2/4,Georgia,2948175,40559
2365,Sat 2/4,Guam,61730,417
2366,Sat 2/4,Hawaii,368631,1794
2367,Sat 2/4,Idaho,515830,5387
2368,Sat 2/4,Illinois,4037023,41180
2369,Sat 2/4,Indiana,2029459,25902
2370,Sat 2/4,Iowa,895638,10599
2371,Sat 2/4,Kansas,928498,10101
2372,Sat 2/4,Kentucky,1692590,17974
2373,Sat 2/4,Louisiana,1548508,18572
2374,Sat 2/4,Maine,312631,2878
2375,Sat 2/4,Maryland,1348603,16334
2376,Sat 2/4,Massachusetts,2200746,23771
2377,Sat 2/4,Michigan,3021244,41636
2378,Sat 2/4,Minnesota,1757399,14602
2379,Sat 2/4,Mississippi,977790,13249
2380,Sat 2/4,Missouri,1768476,23611
2381,Sat 2/4,Montana,326535,3659
2382,Sat 2/4,Nebraska,562105,4926
2383,Sat 2/4,Nevada,884189,12001
2384,Sat 2/4,New Hampshire,373867,2949
2385,Sat 2/4,New Jersey,3008422,35856
2386,Sat 2/4,New Mexico,665422,8981
2387,Sat 2/4,New York,6719994,78920
2388,Sat 2/4,North Carolina,3425789,29182
2389,Sat 2/4,North Dakota,283780,2496
2390,Sat 2/4,Northern Mariana Islands,13395,41
2391,Sat 2/4,Ohio,3356027,41536
2392,Sat 2/4,Oklahoma,1274911,16205
2393,Sat 2/4,Oregon,951465,9234
2394,Sat 2/4,Pennsylvania,3479345,49866
2395,Sat 2/4,Puerto Rico,1120227,5712
2396,Sat 2/4,Rhode Island,455841,3862
2397,Sat 2/4,South Carolina,1812958,19628
2398,Sat 2/4,South Dakota,274676,3172
2399,Sat 2/4,Tennessee,2414838,28689
2400,Sat 2/4,Texas,8262540,93484
2401,Sat 2/4,Utah,1082911,5259
2402,Sat 2/4,Vermont,150668,894
2403,Sat 2/4,Virgin Islands,24584,129
2404,Sat 2/4,Virginia,2264999,23411
2405,Sat 2/4,Washington,1909773,15480
2406,Sat 2/4,West Virginia,635437,7974
2407,Sat 2/4,Wisconsin,1985589,16194
2408,Sat 2/4,Wyoming,183173,1980
2409,Sun 2/5,Alabama,1617850,21354
2410,Sun 2/5,Alaska,304681,1426
2411,Sun 2/5,American Samoa,8320,34
2412,Sun 2/5,Arizona,2401287,32882
2413,Sun 2/5,Arkansas,997881,12896
2414,Sun 2/5,California,12006071,102539
2415,Sun 2/5,Colorado,1750439,14050
2416,Sun 2/5,Connecticut,969057,11973
2417,Sun 2/5,Delaware,326847,3265
2418,Sun 2/5,District of Columbia,176425,1422
2419,Sun 2/5,Florida,7440322,85710
2420,Sun 2/5,Georgia,2948175,40559
2421,Sun 2/5,Guam,61730,417
2422,Sun 2/5,Hawaii,368631,1794
2423,Sun 2/5,Idaho,515830,5387
2424,Sun 2/5,Illinois,4037023,41180
2425,Sun 2/5,Indiana,2029459,25902
2426,Sun 2/5,Iowa,895638,10599
2427,Sun 2/5,Kansas,928498,10101
2428,Sun 2/5,Kentucky,1692590,17974
2429,Sun 2/5,Louisiana,1548508,18572
2430,Sun 2/5,Maine,312631,2878
2431,Sun 2/5,Maryland,1348603,16334
2432,Sun 2/5,Massachusetts,2200746,23771
2433,Sun 2/5,Michigan,3021244,41636
2434,Sun 2/5,Minnesota,1757399,14602
2435,Sun 2/5,Mississippi,977790,13249
2436,Sun 2/5,Missouri,1768477,23611
2437,Sun 2/5,Montana,326535,3659
2438,Sun 2/5,Nebraska,562105,4926
2439,Sun 2/5,Nevada,884189,12001
2440,Sun 2/5,New Hampshire,373867,2949
2441,Sun 2/5,New Jersey,3008422,35856
2442,Sun 2/5,New Mexico,665422,8981
2443,Sun 2/5,New York,6721204,78920
2444,Sun 2/5,North Carolina,3425789,29182
2445,Sun 2/5,North Dakota,283780,2496
2446,Sun 2/5,Northern Mariana Islands,13395,41
2447,Sun 2/5,Ohio,3356027,41536
2448,Sun 2/5,Oklahoma,1274911,16205
2449,Sun 2/5,Oregon,951465,9234
2450,Sun 2/5,Pennsylvania,3479345,49866
2451,Sun 2/5,Puerto Rico,1120835,5712
2452,Sun 2/5,Rhode Island,455841,3862
2453,Sun 2/5,South Carolina,1812958,19628
2454,Sun 2/5,South Dakota,274676,3172
2455,Sun 2/5,Tennessee,2414838,28689
2456,Sun 2/5,Texas,8262540,93484
2457,Sun 2/5,Utah,1082911,5259
2458,Sun 2/5,Vermont,150668,894
2459,Sun 2/5,Virgin Islands,24584,129
2460,Sun 2/5,Virginia,2264999,23411
2461,Sun 2/5,Washington,1909773,15480
2462,Sun 2/5,West Virginia,635437,7974
2463,Sun 2/5,Wisconsin,1985589,16194
2464,Sun 2/5,Wyoming,183173,1980
2465,Mon 2/6,Alabama,1617850,21354
2466,Mon 2/6,Alaska,304681,1426
2467,Mon 2/6,American Samoa,8320,34
2468,Mon 2/6,Arizona,2401287,32882
2469,Mon 2/6,Arkansas,997970,12896
2470,Mon 2/6,California,12008242,102570
2471,Mon 2/6,Colorado,1751305,14066
2472,Mon 2/6,Connecticut,969194,11973
2473,Mon 2/6,Delaware,326847,3265
2474,Mon 2/6,District of Columbia,176425,1422
2475,Mon 2/6,Florida,7440322,85710
2476,Mon 2/6,Georgia,2948175,40559
2477,Mon 2/6,Guam,61730,417
2478,Mon 2/6,Hawaii,368631,1794
2479,Mon 2/6,Idaho,515839,5387
2480,Mon 2/6,Illinois,4037072,41180
2481,Mon 2/6,Indiana,2029459,25902
2482,Mon 2/6,Iowa,895638,10599
2483,Mon 2/6,Kansas,928513,10101
2484,Mon 2/6,Kentucky,1698146,18020
